Center Camera Images,Left Camera Images,Right Camera Images,Steering Angle,Throttle,Brake,Speed
training_data/IMG/center_2017_11_12_00_43_58_368.jpg,training_data/IMG/left_2017_11_12_00_43_58_368.jpg,training_data/IMG/right_2017_11_12_00_43_58_368.jpg,-0.1764706,1,0,30.18955
training_data/IMG/center_2017_11_12_00_43_58_438.jpg,training_data/IMG/left_2017_11_12_00_43_58_438.jpg,training_data/IMG/right_2017_11_12_00_43_58_438.jpg,-0.1588235,1,0,30.19004
training_data/IMG/center_2017_11_12_00_43_58_506.jpg,training_data/IMG/left_2017_11_12_00_43_58_506.jpg,training_data/IMG/right_2017_11_12_00_43_58_506.jpg,-0.1352941,1,0,30.19079
training_data/IMG/center_2017_11_12_00_43_58_576.jpg,training_data/IMG/left_2017_11_12_00_43_58_576.jpg,training_data/IMG/right_2017_11_12_00_43_58_576.jpg,-0.08235294,1,0,30.19101
training_data/IMG/center_2017_11_12_00_43_58_645.jpg,training_data/IMG/left_2017_11_12_00_43_58_645.jpg,training_data/IMG/right_2017_11_12_00_43_58_645.jpg,-0.05882353,1,0,30.19083
training_data/IMG/center_2017_11_12_00_43_58_714.jpg,training_data/IMG/left_2017_11_12_00_43_58_714.jpg,training_data/IMG/right_2017_11_12_00_43_58_714.jpg,-0.05882353,1,0,30.19072
training_data/IMG/center_2017_11_12_00_43_58_787.jpg,training_data/IMG/left_2017_11_12_00_43_58_787.jpg,training_data/IMG/right_2017_11_12_00_43_58_787.jpg,-0.05882353,1,0,30.19068
training_data/IMG/center_2017_11_12_00_43_58_859.jpg,training_data/IMG/left_2017_11_12_00_43_58_859.jpg,training_data/IMG/right_2017_11_12_00_43_58_859.jpg,-0.05882353,1,0,30.19037
training_data/IMG/center_2017_11_12_00_43_58_930.jpg,training_data/IMG/left_2017_11_12_00_43_58_930.jpg,training_data/IMG/right_2017_11_12_00_43_58_930.jpg,-0.05882353,1,0,30.19033
training_data/IMG/center_2017_11_12_00_43_59_003.jpg,training_data/IMG/left_2017_11_12_00_43_59_003.jpg,training_data/IMG/right_2017_11_12_00_43_59_003.jpg,-0.08235294,1,0,30.18967
training_data/IMG/center_2017_11_12_00_43_59_079.jpg,training_data/IMG/left_2017_11_12_00_43_59_079.jpg,training_data/IMG/right_2017_11_12_00_43_59_079.jpg,-0.1352941,1,0,30.18801
training_data/IMG/center_2017_11_12_00_43_59_152.jpg,training_data/IMG/left_2017_11_12_00_43_59_152.jpg,training_data/IMG/right_2017_11_12_00_43_59_152.jpg,-0.1529412,1,0,30.18802
training_data/IMG/center_2017_11_12_00_43_59_226.jpg,training_data/IMG/left_2017_11_12_00_43_59_226.jpg,training_data/IMG/right_2017_11_12_00_43_59_226.jpg,-0.1764706,1,0,30.18759
training_data/IMG/center_2017_11_12_00_43_59_297.jpg,training_data/IMG/left_2017_11_12_00_43_59_297.jpg,training_data/IMG/right_2017_11_12_00_43_59_297.jpg,-0.1823529,1,0,30.18833
training_data/IMG/center_2017_11_12_00_43_59_371.jpg,training_data/IMG/left_2017_11_12_00_43_59_371.jpg,training_data/IMG/right_2017_11_12_00_43_59_371.jpg,-0.1823529,1,0,30.18875
training_data/IMG/center_2017_11_12_00_43_59_446.jpg,training_data/IMG/left_2017_11_12_00_43_59_446.jpg,training_data/IMG/right_2017_11_12_00_43_59_446.jpg,-0.1823529,1,0,30.1891
training_data/IMG/center_2017_11_12_00_43_59_516.jpg,training_data/IMG/left_2017_11_12_00_43_59_516.jpg,training_data/IMG/right_2017_11_12_00_43_59_516.jpg,-0.1823529,1,0,30.18935
training_data/IMG/center_2017_11_12_00_43_59_590.jpg,training_data/IMG/left_2017_11_12_00_43_59_590.jpg,training_data/IMG/right_2017_11_12_00_43_59_590.jpg,-0.1823529,1,0,30.1894
training_data/IMG/center_2017_11_12_00_43_59_664.jpg,training_data/IMG/left_2017_11_12_00_43_59_664.jpg,training_data/IMG/right_2017_11_12_00_43_59_664.jpg,-0.2117647,1,0,30.18776
training_data/IMG/center_2017_11_12_00_43_59_739.jpg,training_data/IMG/left_2017_11_12_00_43_59_739.jpg,training_data/IMG/right_2017_11_12_00_43_59_739.jpg,-0.2235294,1,0,30.18823
training_data/IMG/center_2017_11_12_00_43_59_813.jpg,training_data/IMG/left_2017_11_12_00_43_59_813.jpg,training_data/IMG/right_2017_11_12_00_43_59_813.jpg,-0.2235294,1,0,30.18841
training_data/IMG/center_2017_11_12_00_43_59_888.jpg,training_data/IMG/left_2017_11_12_00_43_59_888.jpg,training_data/IMG/right_2017_11_12_00_43_59_888.jpg,-0.2235294,1,0,30.18876
training_data/IMG/center_2017_11_12_00_43_59_963.jpg,training_data/IMG/left_2017_11_12_00_43_59_963.jpg,training_data/IMG/right_2017_11_12_00_43_59_963.jpg,-0.2235294,1,0,30.18946
training_data/IMG/center_2017_11_12_00_44_00_039.jpg,training_data/IMG/left_2017_11_12_00_44_00_039.jpg,training_data/IMG/right_2017_11_12_00_44_00_039.jpg,-0.2235294,1,0,30.1891
training_data/IMG/center_2017_11_12_00_44_00_121.jpg,training_data/IMG/left_2017_11_12_00_44_00_121.jpg,training_data/IMG/right_2017_11_12_00_44_00_121.jpg,-0.2235294,1,0,30.18918
training_data/IMG/center_2017_11_12_00_44_00_195.jpg,training_data/IMG/left_2017_11_12_00_44_00_195.jpg,training_data/IMG/right_2017_11_12_00_44_00_195.jpg,-0.2235294,1,0,30.1892
training_data/IMG/center_2017_11_12_00_44_00_269.jpg,training_data/IMG/left_2017_11_12_00_44_00_269.jpg,training_data/IMG/right_2017_11_12_00_44_00_269.jpg,-0.2235294,1,0,30.18997
training_data/IMG/center_2017_11_12_00_44_00_344.jpg,training_data/IMG/left_2017_11_12_00_44_00_344.jpg,training_data/IMG/right_2017_11_12_00_44_00_344.jpg,-0.2235294,1,0,30.18923
training_data/IMG/center_2017_11_12_00_44_00_418.jpg,training_data/IMG/left_2017_11_12_00_44_00_418.jpg,training_data/IMG/right_2017_11_12_00_44_00_418.jpg,-0.1941176,1,0,30.19024
training_data/IMG/center_2017_11_12_00_44_00_489.jpg,training_data/IMG/left_2017_11_12_00_44_00_489.jpg,training_data/IMG/right_2017_11_12_00_44_00_489.jpg,-0.1529412,1,0,30.19129
training_data/IMG/center_2017_11_12_00_44_00_562.jpg,training_data/IMG/left_2017_11_12_00_44_00_562.jpg,training_data/IMG/right_2017_11_12_00_44_00_562.jpg,-0.1411765,1,0,30.19098
training_data/IMG/center_2017_11_12_00_44_00_634.jpg,training_data/IMG/left_2017_11_12_00_44_00_634.jpg,training_data/IMG/right_2017_11_12_00_44_00_634.jpg,-0.1411765,1,0,30.19067
training_data/IMG/center_2017_11_12_00_44_00_705.jpg,training_data/IMG/left_2017_11_12_00_44_00_705.jpg,training_data/IMG/right_2017_11_12_00_44_00_705.jpg,-0.1411765,1,0,30.19027
training_data/IMG/center_2017_11_12_00_44_00_777.jpg,training_data/IMG/left_2017_11_12_00_44_00_777.jpg,training_data/IMG/right_2017_11_12_00_44_00_777.jpg,-0.1411765,1,0,30.1902
training_data/IMG/center_2017_11_12_00_44_00_848.jpg,training_data/IMG/left_2017_11_12_00_44_00_848.jpg,training_data/IMG/right_2017_11_12_00_44_00_848.jpg,-0.1411765,1,0,30.18993
training_data/IMG/center_2017_11_12_00_44_00_927.jpg,training_data/IMG/left_2017_11_12_00_44_00_927.jpg,training_data/IMG/right_2017_11_12_00_44_00_927.jpg,-0.1411765,1,0,30.18993
training_data/IMG/center_2017_11_12_00_44_00_997.jpg,training_data/IMG/left_2017_11_12_00_44_00_997.jpg,training_data/IMG/right_2017_11_12_00_44_00_997.jpg,-0.1411765,1,0,30.19049
training_data/IMG/center_2017_11_12_00_44_01_098.jpg,training_data/IMG/left_2017_11_12_00_44_01_098.jpg,training_data/IMG/right_2017_11_12_00_44_01_098.jpg,-0.1411765,1,0,30.18993
training_data/IMG/center_2017_11_12_00_44_01_168.jpg,training_data/IMG/left_2017_11_12_00_44_01_168.jpg,training_data/IMG/right_2017_11_12_00_44_01_168.jpg,-0.1411765,1,0,30.18992
training_data/IMG/center_2017_11_12_00_44_01_238.jpg,training_data/IMG/left_2017_11_12_00_44_01_238.jpg,training_data/IMG/right_2017_11_12_00_44_01_238.jpg,-0.1411765,1,0,30.1899
training_data/IMG/center_2017_11_12_00_44_01_308.jpg,training_data/IMG/left_2017_11_12_00_44_01_308.jpg,training_data/IMG/right_2017_11_12_00_44_01_308.jpg,-0.1411765,1,0,30.18988
training_data/IMG/center_2017_11_12_00_44_01_380.jpg,training_data/IMG/left_2017_11_12_00_44_01_380.jpg,training_data/IMG/right_2017_11_12_00_44_01_380.jpg,-0.1411765,1,0,30.18992
training_data/IMG/center_2017_11_12_00_44_01_451.jpg,training_data/IMG/left_2017_11_12_00_44_01_451.jpg,training_data/IMG/right_2017_11_12_00_44_01_451.jpg,-0.1411765,1,0,30.19011
training_data/IMG/center_2017_11_12_00_44_01_522.jpg,training_data/IMG/left_2017_11_12_00_44_01_522.jpg,training_data/IMG/right_2017_11_12_00_44_01_522.jpg,-0.1411765,1,0,30.18985
training_data/IMG/center_2017_11_12_00_44_01_594.jpg,training_data/IMG/left_2017_11_12_00_44_01_594.jpg,training_data/IMG/right_2017_11_12_00_44_01_594.jpg,-0.1117647,1,0,30.19065
training_data/IMG/center_2017_11_12_00_44_01_666.jpg,training_data/IMG/left_2017_11_12_00_44_01_666.jpg,training_data/IMG/right_2017_11_12_00_44_01_666.jpg,-0.1117647,1,0,30.19059
training_data/IMG/center_2017_11_12_00_44_01_736.jpg,training_data/IMG/left_2017_11_12_00_44_01_736.jpg,training_data/IMG/right_2017_11_12_00_44_01_736.jpg,-0.1117647,1,0,30.19026
training_data/IMG/center_2017_11_12_00_44_01_807.jpg,training_data/IMG/left_2017_11_12_00_44_01_807.jpg,training_data/IMG/right_2017_11_12_00_44_01_807.jpg,-0.1117647,1,0,30.19022
training_data/IMG/center_2017_11_12_00_44_01_878.jpg,training_data/IMG/left_2017_11_12_00_44_01_878.jpg,training_data/IMG/right_2017_11_12_00_44_01_878.jpg,-0.1117647,1,0,30.19013
training_data/IMG/center_2017_11_12_00_44_01_950.jpg,training_data/IMG/left_2017_11_12_00_44_01_950.jpg,training_data/IMG/right_2017_11_12_00_44_01_950.jpg,-0.1117647,1,0,30.19008
training_data/IMG/center_2017_11_12_00_44_02_021.jpg,training_data/IMG/left_2017_11_12_00_44_02_021.jpg,training_data/IMG/right_2017_11_12_00_44_02_021.jpg,-0.1117647,1,0,30.19009
training_data/IMG/center_2017_11_12_00_44_02_091.jpg,training_data/IMG/left_2017_11_12_00_44_02_091.jpg,training_data/IMG/right_2017_11_12_00_44_02_091.jpg,-0.1117647,1,0,30.19004
training_data/IMG/center_2017_11_12_00_44_02_163.jpg,training_data/IMG/left_2017_11_12_00_44_02_163.jpg,training_data/IMG/right_2017_11_12_00_44_02_163.jpg,-0.1117647,1,0,30.18993
training_data/IMG/center_2017_11_12_00_44_02_234.jpg,training_data/IMG/left_2017_11_12_00_44_02_234.jpg,training_data/IMG/right_2017_11_12_00_44_02_234.jpg,-0.09411765,1,0,30.19045
training_data/IMG/center_2017_11_12_00_44_02_311.jpg,training_data/IMG/left_2017_11_12_00_44_02_311.jpg,training_data/IMG/right_2017_11_12_00_44_02_311.jpg,-0.06470589,1,0,30.19085
training_data/IMG/center_2017_11_12_00_44_02_380.jpg,training_data/IMG/left_2017_11_12_00_44_02_380.jpg,training_data/IMG/right_2017_11_12_00_44_02_380.jpg,-0.06470589,1,0,30.19048
training_data/IMG/center_2017_11_12_00_44_02_455.jpg,training_data/IMG/left_2017_11_12_00_44_02_455.jpg,training_data/IMG/right_2017_11_12_00_44_02_455.jpg,-0.06470589,1,0,30.1904
training_data/IMG/center_2017_11_12_00_44_02_528.jpg,training_data/IMG/left_2017_11_12_00_44_02_528.jpg,training_data/IMG/right_2017_11_12_00_44_02_528.jpg,-0.06470589,1,0,30.19032
training_data/IMG/center_2017_11_12_00_44_02_599.jpg,training_data/IMG/left_2017_11_12_00_44_02_599.jpg,training_data/IMG/right_2017_11_12_00_44_02_599.jpg,-0.06470589,1,0,30.1903
training_data/IMG/center_2017_11_12_00_44_02_673.jpg,training_data/IMG/left_2017_11_12_00_44_02_673.jpg,training_data/IMG/right_2017_11_12_00_44_02_673.jpg,-0.06470589,1,0,30.19027
training_data/IMG/center_2017_11_12_00_44_02_746.jpg,training_data/IMG/left_2017_11_12_00_44_02_746.jpg,training_data/IMG/right_2017_11_12_00_44_02_746.jpg,-0.06470589,1,0,30.19023
training_data/IMG/center_2017_11_12_00_44_02_824.jpg,training_data/IMG/left_2017_11_12_00_44_02_824.jpg,training_data/IMG/right_2017_11_12_00_44_02_824.jpg,-0.06470589,1,0,30.19022
training_data/IMG/center_2017_11_12_00_44_02_896.jpg,training_data/IMG/left_2017_11_12_00_44_02_896.jpg,training_data/IMG/right_2017_11_12_00_44_02_896.jpg,-0.06470589,1,0,30.19047
training_data/IMG/center_2017_11_12_00_44_02_972.jpg,training_data/IMG/left_2017_11_12_00_44_02_972.jpg,training_data/IMG/right_2017_11_12_00_44_02_972.jpg,-0.06470589,1,0,30.19023
training_data/IMG/center_2017_11_12_00_44_03_044.jpg,training_data/IMG/left_2017_11_12_00_44_03_044.jpg,training_data/IMG/right_2017_11_12_00_44_03_044.jpg,-0.06470589,1,0,30.1902
training_data/IMG/center_2017_11_12_00_44_03_122.jpg,training_data/IMG/left_2017_11_12_00_44_03_122.jpg,training_data/IMG/right_2017_11_12_00_44_03_122.jpg,-0.06470589,1,0,30.19028
training_data/IMG/center_2017_11_12_00_44_03_210.jpg,training_data/IMG/left_2017_11_12_00_44_03_210.jpg,training_data/IMG/right_2017_11_12_00_44_03_210.jpg,-0.06470589,1,0,30.19025
training_data/IMG/center_2017_11_12_00_44_03_292.jpg,training_data/IMG/left_2017_11_12_00_44_03_292.jpg,training_data/IMG/right_2017_11_12_00_44_03_292.jpg,-0.05294118,1,0,30.19034
training_data/IMG/center_2017_11_12_00_44_03_366.jpg,training_data/IMG/left_2017_11_12_00_44_03_366.jpg,training_data/IMG/right_2017_11_12_00_44_03_366.jpg,-0.05294118,1,0,30.19029
training_data/IMG/center_2017_11_12_00_44_03_450.jpg,training_data/IMG/left_2017_11_12_00_44_03_450.jpg,training_data/IMG/right_2017_11_12_00_44_03_450.jpg,-0.05294118,1,0,30.19027
training_data/IMG/center_2017_11_12_00_44_03_531.jpg,training_data/IMG/left_2017_11_12_00_44_03_531.jpg,training_data/IMG/right_2017_11_12_00_44_03_531.jpg,-0.05294118,1,0,30.19028
training_data/IMG/center_2017_11_12_00_44_03_605.jpg,training_data/IMG/left_2017_11_12_00_44_03_605.jpg,training_data/IMG/right_2017_11_12_00_44_03_605.jpg,-0.05294118,1,0,30.19026
training_data/IMG/center_2017_11_12_00_44_03_684.jpg,training_data/IMG/left_2017_11_12_00_44_03_684.jpg,training_data/IMG/right_2017_11_12_00_44_03_684.jpg,-0.05294118,1,0,30.1903
training_data/IMG/center_2017_11_12_00_44_03_773.jpg,training_data/IMG/left_2017_11_12_00_44_03_773.jpg,training_data/IMG/right_2017_11_12_00_44_03_773.jpg,-0.05294118,1,0,30.19025
training_data/IMG/center_2017_11_12_00_44_03_864.jpg,training_data/IMG/left_2017_11_12_00_44_03_864.jpg,training_data/IMG/right_2017_11_12_00_44_03_864.jpg,-0.05882353,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_03_954.jpg,training_data/IMG/left_2017_11_12_00_44_03_954.jpg,training_data/IMG/right_2017_11_12_00_44_03_954.jpg,-0.06470589,1,0,30.1901
training_data/IMG/center_2017_11_12_00_44_04_046.jpg,training_data/IMG/left_2017_11_12_00_44_04_046.jpg,training_data/IMG/right_2017_11_12_00_44_04_046.jpg,-0.07647059,1,0,30.18991
training_data/IMG/center_2017_11_12_00_44_04_127.jpg,training_data/IMG/left_2017_11_12_00_44_04_127.jpg,training_data/IMG/right_2017_11_12_00_44_04_127.jpg,-0.07647059,1,0,30.19004
training_data/IMG/center_2017_11_12_00_44_04_208.jpg,training_data/IMG/left_2017_11_12_00_44_04_208.jpg,training_data/IMG/right_2017_11_12_00_44_04_208.jpg,-0.07647059,1,0,30.1901
training_data/IMG/center_2017_11_12_00_44_04_287.jpg,training_data/IMG/left_2017_11_12_00_44_04_287.jpg,training_data/IMG/right_2017_11_12_00_44_04_287.jpg,-0.07647059,1,0,30.19013
training_data/IMG/center_2017_11_12_00_44_04_369.jpg,training_data/IMG/left_2017_11_12_00_44_04_369.jpg,training_data/IMG/right_2017_11_12_00_44_04_369.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_04_451.jpg,training_data/IMG/left_2017_11_12_00_44_04_451.jpg,training_data/IMG/right_2017_11_12_00_44_04_451.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_04_523.jpg,training_data/IMG/left_2017_11_12_00_44_04_523.jpg,training_data/IMG/right_2017_11_12_00_44_04_523.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_04_594.jpg,training_data/IMG/left_2017_11_12_00_44_04_594.jpg,training_data/IMG/right_2017_11_12_00_44_04_594.jpg,-0.07647059,1,0,30.19024
training_data/IMG/center_2017_11_12_00_44_04_663.jpg,training_data/IMG/left_2017_11_12_00_44_04_663.jpg,training_data/IMG/right_2017_11_12_00_44_04_663.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_04_738.jpg,training_data/IMG/left_2017_11_12_00_44_04_738.jpg,training_data/IMG/right_2017_11_12_00_44_04_738.jpg,-0.07647059,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_04_817.jpg,training_data/IMG/left_2017_11_12_00_44_04_817.jpg,training_data/IMG/right_2017_11_12_00_44_04_817.jpg,-0.07647059,1,0,30.19014
training_data/IMG/center_2017_11_12_00_44_04_895.jpg,training_data/IMG/left_2017_11_12_00_44_04_895.jpg,training_data/IMG/right_2017_11_12_00_44_04_895.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_04_982.jpg,training_data/IMG/left_2017_11_12_00_44_04_982.jpg,training_data/IMG/right_2017_11_12_00_44_04_982.jpg,-0.07647059,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_05_070.jpg,training_data/IMG/left_2017_11_12_00_44_05_070.jpg,training_data/IMG/right_2017_11_12_00_44_05_070.jpg,-0.07647059,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_05_162.jpg,training_data/IMG/left_2017_11_12_00_44_05_162.jpg,training_data/IMG/right_2017_11_12_00_44_05_162.jpg,-0.07647059,1,0,30.19018
training_data/IMG/center_2017_11_12_00_44_05_254.jpg,training_data/IMG/left_2017_11_12_00_44_05_254.jpg,training_data/IMG/right_2017_11_12_00_44_05_254.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_05_353.jpg,training_data/IMG/left_2017_11_12_00_44_05_353.jpg,training_data/IMG/right_2017_11_12_00_44_05_353.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_05_456.jpg,training_data/IMG/left_2017_11_12_00_44_05_456.jpg,training_data/IMG/right_2017_11_12_00_44_05_456.jpg,-0.07647059,1,0,30.19021
training_data/IMG/center_2017_11_12_00_44_05_550.jpg,training_data/IMG/left_2017_11_12_00_44_05_550.jpg,training_data/IMG/right_2017_11_12_00_44_05_550.jpg,-0.07647059,1,0,30.19019
training_data/IMG/center_2017_11_12_00_44_05_653.jpg,training_data/IMG/left_2017_11_12_00_44_05_653.jpg,training_data/IMG/right_2017_11_12_00_44_05_653.jpg,-0.07647059,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_05_767.jpg,training_data/IMG/left_2017_11_12_00_44_05_767.jpg,training_data/IMG/right_2017_11_12_00_44_05_767.jpg,-0.07647059,1,0,30.1902
training_data/IMG/center_2017_11_12_00_44_05_858.jpg,training_data/IMG/left_2017_11_12_00_44_05_858.jpg,training_data/IMG/right_2017_11_12_00_44_05_858.jpg,-0.07647059,1,0,30.19015
training_data/IMG/center_2017_11_12_00_44_05_958.jpg,training_data/IMG/left_2017_11_12_00_44_05_958.jpg,training_data/IMG/right_2017_11_12_00_44_05_958.jpg,-0.07647059,1,0,30.19018
training_data/IMG/center_2017_11_12_00_44_06_058.jpg,training_data/IMG/left_2017_11_12_00_44_06_058.jpg,training_data/IMG/right_2017_11_12_00_44_06_058.jpg,-0.07647059,1,0,30.19016
training_data/IMG/center_2017_11_12_00_44_06_162.jpg,training_data/IMG/left_2017_11_12_00_44_06_162.jpg,training_data/IMG/right_2017_11_12_00_44_06_162.jpg,-0.07647059,1,0,30.19018
training_data/IMG/center_2017_11_12_00_44_06_266.jpg,training_data/IMG/left_2017_11_12_00_44_06_266.jpg,training_data/IMG/right_2017_11_12_00_44_06_266.jpg,-0.07647059,1,0,30.19015
training_data/IMG/center_2017_11_12_00_44_06_363.jpg,training_data/IMG/left_2017_11_12_00_44_06_363.jpg,training_data/IMG/right_2017_11_12_00_44_06_363.jpg,-0.07647059,1,0,30.1902
training_data/IMG/center_2017_11_12_00_44_06_467.jpg,training_data/IMG/left_2017_11_12_00_44_06_467.jpg,training_data/IMG/right_2017_11_12_00_44_06_467.jpg,-0.07647059,1,0,30.18974
training_data/IMG/center_2017_11_12_00_44_06_568.jpg,training_data/IMG/left_2017_11_12_00_44_06_568.jpg,training_data/IMG/right_2017_11_12_00_44_06_568.jpg,-0.07647059,1,0,30.19014
training_data/IMG/center_2017_11_12_00_44_06_677.jpg,training_data/IMG/left_2017_11_12_00_44_06_677.jpg,training_data/IMG/right_2017_11_12_00_44_06_677.jpg,-0.07647059,1,0,30.19001
training_data/IMG/center_2017_11_12_00_44_06_785.jpg,training_data/IMG/left_2017_11_12_00_44_06_785.jpg,training_data/IMG/right_2017_11_12_00_44_06_785.jpg,-0.07647059,1,0,30.19017
training_data/IMG/center_2017_11_12_00_44_06_887.jpg,training_data/IMG/left_2017_11_12_00_44_06_887.jpg,training_data/IMG/right_2017_11_12_00_44_06_887.jpg,-0.05882353,1,0,30.1904
training_data/IMG/center_2017_11_12_00_44_06_994.jpg,training_data/IMG/left_2017_11_12_00_44_06_994.jpg,training_data/IMG/right_2017_11_12_00_44_06_994.jpg,-0.03529412,1,0,30.19044
training_data/IMG/center_2017_11_12_00_44_07_100.jpg,training_data/IMG/left_2017_11_12_00_44_07_100.jpg,training_data/IMG/right_2017_11_12_00_44_07_100.jpg,-0.03529412,1,0,30.19037
training_data/IMG/center_2017_11_12_00_44_07_211.jpg,training_data/IMG/left_2017_11_12_00_44_07_211.jpg,training_data/IMG/right_2017_11_12_00_44_07_211.jpg,-0.03529412,1,0,30.19032
training_data/IMG/center_2017_11_12_00_44_07_319.jpg,training_data/IMG/left_2017_11_12_00_44_07_319.jpg,training_data/IMG/right_2017_11_12_00_44_07_319.jpg,-0.03529412,1,0,30.19028
training_data/IMG/center_2017_11_12_00_44_07_434.jpg,training_data/IMG/left_2017_11_12_00_44_07_434.jpg,training_data/IMG/right_2017_11_12_00_44_07_434.jpg,-0.03529412,1,0,30.19025
training_data/IMG/center_2017_11_12_00_44_07_540.jpg,training_data/IMG/left_2017_11_12_00_44_07_540.jpg,training_data/IMG/right_2017_11_12_00_44_07_540.jpg,-0.03529412,1,0,30.19028
training_data/IMG/center_2017_11_12_00_44_07_650.jpg,training_data/IMG/left_2017_11_12_00_44_07_650.jpg,training_data/IMG/right_2017_11_12_00_44_07_650.jpg,-0.04705882,1,0,30.19049
training_data/IMG/center_2017_11_12_00_44_07_756.jpg,training_data/IMG/left_2017_11_12_00_44_07_756.jpg,training_data/IMG/right_2017_11_12_00_44_07_756.jpg,-0.05882353,1,0,30.19006
training_data/IMG/center_2017_11_12_00_44_07_865.jpg,training_data/IMG/left_2017_11_12_00_44_07_865.jpg,training_data/IMG/right_2017_11_12_00_44_07_865.jpg,-0.06470589,1,0,30.19003
training_data/IMG/center_2017_11_12_00_44_07_970.jpg,training_data/IMG/left_2017_11_12_00_44_07_970.jpg,training_data/IMG/right_2017_11_12_00_44_07_970.jpg,-0.06470589,1,0,30.19013
training_data/IMG/center_2017_11_12_00_44_08_072.jpg,training_data/IMG/left_2017_11_12_00_44_08_072.jpg,training_data/IMG/right_2017_11_12_00_44_08_072.jpg,-0.06470589,1,0,30.19018
training_data/IMG/center_2017_11_12_00_44_08_177.jpg,training_data/IMG/left_2017_11_12_00_44_08_177.jpg,training_data/IMG/right_2017_11_12_00_44_08_177.jpg,-0.06470589,1,0,30.1902
training_data/IMG/center_2017_11_12_00_44_08_269.jpg,training_data/IMG/left_2017_11_12_00_44_08_269.jpg,training_data/IMG/right_2017_11_12_00_44_08_269.jpg,-0.06470589,1,0,30.19018
training_data/IMG/center_2017_11_12_00_44_08_357.jpg,training_data/IMG/left_2017_11_12_00_44_08_357.jpg,training_data/IMG/right_2017_11_12_00_44_08_357.jpg,-0.06470589,1,0,30.19019
training_data/IMG/center_2017_11_12_00_44_08_458.jpg,training_data/IMG/left_2017_11_12_00_44_08_458.jpg,training_data/IMG/right_2017_11_12_00_44_08_458.jpg,-0.06470589,1,0,30.1904
training_data/IMG/center_2017_11_12_00_44_08_554.jpg,training_data/IMG/left_2017_11_12_00_44_08_554.jpg,training_data/IMG/right_2017_11_12_00_44_08_554.jpg,-0.06470589,1,0,30.19021
